"Country or Area Code","Country or Area","Subgroup","Year","Source","Unit","Value","Value Footnotes"
"175","Hungary","Total","1986","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","107.1",""
"175","Hungary","Total","1985","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","107.0",""
"175","Hungary","Total","1985","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","107.2",""
"177","Iceland","Total","2005","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","99.2",""
"177","Iceland","Total","2004","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","99.4","3"
"177","Iceland","Total","2003","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","99.9","5"
"177","Iceland","Total","2002","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","99.9","5"
"177","Iceland","Total","2001","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","99.8","5"
"177","Iceland","Total","2000","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","99.8","5"
"177","Iceland","Total","2000","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","99.8","5"
"177","Iceland","Total","2000","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","99.7",""
"177","Iceland","Total","1999","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","99.7","5"
"177","Iceland","Total","1998","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","99.7","5"
"177","Iceland","Total","1997","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","99.5","5"
"177","Iceland","Total","1996","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","99.5","5"
"177","Iceland","Total","1995","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","99.5","5"
"177","Iceland","Total","1995","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","99.5",""
"177","Iceland","Total","1994","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","99.4","5"
"177","Iceland","Total","1993","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","99.4","5"
"177","Iceland","Total","1992","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","99.4","5"
"177","Iceland","Total","1991","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","99.4","5"
"177","Iceland","Total","1990","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","99.2","5"
"177","Iceland","Total","1990","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","99.2",""
"177","Iceland","Total","1989","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","99.1","3"
"177","Iceland","Total","1988","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","99.1","3"
"177","Iceland","Total","1987","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","99.1","3"
"177","Iceland","Total","1986","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","99.0","3"
"177","Iceland","Total","1985","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","98.9","3"
"177","Iceland","Total","1985","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","98.8",""
"99","India","Total","2005","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","93.1",""
"99","India","Total","2004","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","93.5","58"
"99","India","Total","2003","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","93.5","58"
"99","India","Total","2002","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","93.4","58"
"99","India","Total","2001","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","93.3","59"
"99","India","Total","2001","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","93.4","58"
"99","India","Total","2000","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","93.2","58"
"99","India","Total","2000","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","92.6",""
"99","India","Total","1999","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","93.0","58"
"99","India","Total","1998","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","92.9","58"
"99","India","Total","1997","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","92.7","58"
"99","India","Total","1996","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","92.7","58"
"99","India","Total","1995","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","92.4",""
"99","India","Total","1991","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","92.7","59"
"99","India","Total","1990","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","92.2",""
"99","India","Total","1985","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","92.0",""
"98","Indonesia","Total","2005","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","100.1",""
"98","Indonesia","Total","2003","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","99.6","2"
"98","Indonesia","Total","2000","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","99.4","60"
"98","Indonesia","Total","2000","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","99.9",""
"98","Indonesia","Total","1999","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","100.9","2"
"98","Indonesia","Total","1998","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","100.9","2"
"98","Indonesia","Total","1997","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","100.9","2"
"98","Indonesia","Total","1995","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","100.9","61"
"98","Indonesia","Total","1995","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","99.6",""
"98","Indonesia","Total","1990","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","100.5","62"
"98","Indonesia","Total","1990","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","99.5",""
"98","Indonesia","Total","1985","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","99.5",""
"101","Iran","Total","2005","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","97.2",""
"101","Iran","Total","2004","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","96.4","63"
"101","Iran","Total","2000","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","96.8",""
"101","Iran","Total","1997","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","96.5","2"
"101","Iran","Total","1996","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","96.8","3"
"101","Iran","Total","1995","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","95.4","2"
"101","Iran","Total","1995","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","96.3",""
"101","Iran","Total","1994","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","95.4","2"
"101","Iran","Total","1993","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","95.4","2"
"101","Iran","Total","1991","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","94.1","3"
"101","Iran","Total","1990","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","95.1",""
"101","Iran","Total","1986","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","95.6",""
"101","Iran","Total","1985","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","94.9",""
"102","Iraq","Total","2005","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","97.8",""
"102","Iraq","Total","2004","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","99.1","7"
"102","Iraq","Total","2003","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","99.3","7"
"102","Iraq","Total","2002","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","99.5","7"
"102","Iraq","Total","2001","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","99.7","7"
"102","Iraq","Total","2000","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","99.9","7"
"102","Iraq","Total","2000","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","97.4",""
"102","Iraq","Total","1999","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","100.2","7"
"102","Iraq","Total","1998","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","100.4","7"
"102","Iraq","Total","1997","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","101.2","64"
"102","Iraq","Total","1997","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","100.7","7"
"102","Iraq","Total","1996","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","94.8","7"
"102","Iraq","Total","1995","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","94.8","7"
"102","Iraq","Total","1995","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","97.4",""
"102","Iraq","Total","1994","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","94.8","7"
"102","Iraq","Total","1993","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","94.8","7"
"102","Iraq","Total","1992","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","94.7","7"
"102","Iraq","Total","1991","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","94.7","7"
"102","Iraq","Total","1990","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","94.7","7"
"102","Iraq","Total","1990","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","97.4",""
"102","Iraq","Total","1989","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","94.7","7"
"102","Iraq","Total","1988","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","94.6","7"
"102","Iraq","Total","1987","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","94.6",""
"102","Iraq","Total","1987","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","94.6","7"
"102","Iraq","Total","1986","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","94.5","7"
"102","Iraq","Total","1985","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","94.4","7"
"102","Iraq","Total","1985","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","97.5",""
"176","Ireland","Total","2005","UNPD_World Population Prospects_2006 (International estimate)","Women per 100 men","100.6",""
"176","Ireland","Total","2004","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","101.1",""
"176","Ireland","Total","2003","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","101.2",""
"176","Ireland","Total","2002","UNSD_Demographic Yearbook Database_Sep2007 (Census figure)","Women per 100 men","101.3",""
"176","Ireland","Total","2002","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","101.3",""
"176","Ireland","Total","2001","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","101.1",""
"176","Ireland","Total","2000","UNSD_Demographic Yearbook Database_Sep2007 (Official national estimate)","Women per 100 men","101.3",""
